mac, time, freq, fftAccX, fftAccY, fftAccZ, fftVelocX, fftVelocY, fftVelocZ,
454822000009,2022-04-28T05:05:52.000Z,0,0.1557,0.5868,9.9323,Infinity,Infinity,Infinity
,,1253.125,0.0647,0.1557,NaN,0.0082,0.0198,NaN
,,1256.25,0.0886,0.2299,NaN,0.0112,0.0291,NaN
,,1259.375,0.0216,0.0934,NaN,0.0027,0.0118,NaN
,,1262.5,0.0719,0.115,NaN,0.0091,0.0145,NaN
,,1265.625,0.091,0.1557,NaN,0.0114,0.0196,NaN
,,1268.75,0.0192,0.1557,NaN,0.0024,0.0195,NaN
,,1271.875,0.0623,0.1389,NaN,0.0078,0.0174,NaN
,,1275,0.0742,0.1221,NaN,0.0093,0.0152,NaN
,,1278.125,0.0599,0.2084,NaN,0.0075,0.026,NaN
,,1281.25,0.0671,0.1724,NaN,0.0083,0.0214,NaN
,,1284.375,0.0599,0.1437,NaN,0.0074,0.0178,NaN
,,1287.5,NaN,0.0934,NaN,NaN,0.0115,NaN
,,1290.625,NaN,0.1221,NaN,NaN,0.0151,NaN
,,1293.75,NaN,0.0766,NaN,NaN,0.0094,NaN
,,1296.875,NaN,0.0862,NaN,NaN,0.0106,NaN
,,1300,NaN,0.1317,NaN,NaN,0.0161,NaN
,,1303.125,NaN,0.0479,NaN,NaN,0.0059,NaN
,,1306.25,NaN,0.0814,NaN,NaN,0.0099,NaN
,,1309.375,NaN,0.091,NaN,NaN,0.0111,NaN
,,1312.5,NaN,0.0479,NaN,NaN,0.0058,NaN
,,1315.625,NaN,0.1054,NaN,NaN,0.0128,NaN
,,1318.75,NaN,0.1054,NaN,NaN,0.0127,NaN
,,1321.875,NaN,0.1006,NaN,NaN,0.0121,NaN
,,1325,0.0671,0.0431,NaN,0.0081,0.0052,NaN
,,1328.125,0.0599,0.0144,NaN,0.0072,0.0017,NaN
,,1331.25,0.0958,0.1868,NaN,0.0115,0.0223,NaN
,,1334.375,0.0311,0,NaN,0.0037,0,NaN
,,1337.5,0.0168,0.0862,NaN,0.002,0.0103,NaN
,,1340.625,0.0982,0.1126,NaN,0.0117,0.0134,NaN
,,1343.75,0.1174,0.1868,NaN,0.0139,0.0221,NaN
,,1346.875,0.0575,0.0479,NaN,0.0068,0.0057,NaN
,,1350,0.0695,0.0719,NaN,0.0082,0.0085,NaN
,,1353.125,0.0575,0.0838,0.0934,0.0068,0.0099,0.011
,,1356.25,0.0862,0.1533,0.0599,0.0101,0.018,0.007
,,1359.375,0.0287,0.0886,0.0551,0.0034,0.0104,0.0065
,,1362.5,0.024,0.0814,0.0599,0.0028,0.0095,0.007
,,1365.625,0.0623,0.0575,0.0575,0.0073,0.0067,0.0067
,,1368.75,0.0431,0.0814,0.0671,0.005,0.0095,0.0078
,,1371.875,0.1054,0.1174,0.115,0.0122,0.0136,0.0133
,,1375,0.0455,0.0479,0.0527,0.0053,0.0055,0.0061
,,1378.125,0.0359,0.0671,0.0359,0.0041,0.0077,0.0041
,,1381.25,0.0359,0.0934,0.0407,0.0041,0.0108,0.0047
,,1384.375,0.0479,0.1221,0.0862,0.0055,0.014,0.0099
,,1387.5,0.0742,0.0862,0.0144,0.0085,0.0099,0.0017
,,1390.625,0.0144,0.0359,0.0551,0.0016,0.0041,0.0063
,,1393.75,0.0719,0.1174,0.0263,0.0082,0.0134,0.003
,,1396.875,0.0431,0.0814,0.0503,0.0049,0.0093,0.0057
,,1400,0.0479,0.0168,0.0958,0.0054,0.0019,0.0109
,,1403.125,0.0527,0.0335,0.0144,0.006,0.0038,0.0016
,,1406.25,0.0623,0.0407,0.0479,0.0071,0.0046,0.0054
,,1409.375,0.0599,NaN,0.0287,0.0068,NaN,0.0032
,,1412.5,0.0383,NaN,0.012,0.0043,NaN,0.0014
,,1415.625,0.0407,NaN,0.0647,0.0046,NaN,0.0073
,,1418.75,0.0623,NaN,0.0407,0.007,NaN,0.0046
,,1421.875,0.1221,NaN,0.0814,0.0137,NaN,0.0091
,,1425,0.0503,NaN,0.0527,0.0056,NaN,0.0059
,,1428.125,0.0359,NaN,0.0311,0.004,NaN,0.0035
,,1431.25,0.0599,NaN,0.0216,0.0067,NaN,0.0024
,,1434.375,0.0551,NaN,0.0862,0.0061,NaN,0.0096
,,1437.5,0.0335,NaN,0.1006,0.0037,NaN,0.0111
,,1440.625,0.0455,NaN,0.0407,0.005,NaN,0.0045
,,1443.75,0.0216,NaN,0.0431,0.0024,NaN,0.0048
,,1446.875,0.0407,0.0527,0.0455,0.0045,0.0058,0.005
,,1450,0.0359,0.012,0.1102,0.0039,0.0013,0.0121
,,1453.125,0.0647,0.0359,0.0838,0.0071,0.0039,0.0092
,,1456.25,0.0575,0.0479,0.0431,0.0063,0.0052,0.0047
,,1459.375,0.0742,0.0719,0.0766,0.0081,0.0078,0.0084
,,1462.5,0.0862,0.0575,0.0862,0.0094,0.0063,0.0094
,,1465.625,0.0695,0.0383,0.0647,0.0075,0.0042,0.007
,,1468.75,0.0287,0.0311,0.0335,0.0031,0.0034,0.0036
,,1471.875,0.0335,0.0766,0.0455,0.0036,0.0083,0.0049
,,1475,0.0527,0.079,0.0599,0.0057,0.0085,0.0065
,,1478.125,0.0359,0.0575,0.0192,0.0039,0.0062,0.0021
,,1481.25,0.0551,0.0144,0.0623,0.0059,0.0015,0.0067
,,1484.375,0.0335,0.0263,0.0503,0.0036,0.0028,0.0054
,,1487.5,0.091,0.0671,0.115,0.0097,0.0072,0.0123
,,1490.625,0.0359,0.0407,0.0287,0.0038,0.0043,0.0031
,,1493.75,0.0383,0.0263,0.0527,0.0041,0.0028,0.0056
,,1496.875,0.0431,0.0144,NaN,0.0046,0.0015,NaN
,,1500,0.0575,0.0647,NaN,0.0061,0.0069,NaN
,,1503.125,0.0407,0.0431,NaN,0.0043,0.0046,NaN
,,1506.25,0.0623,0.0407,NaN,0.0066,0.0043,NaN
,,1509.375,0.0144,0.0335,NaN,0.0015,0.0035,NaN
,,1512.5,0.0527,0.0695,NaN,0.0055,0.0073,NaN
,,1515.625,0,0.0168,NaN,0,0.0018,NaN
,,1518.75,0.0144,0.0263,NaN,0.0015,0.0028,NaN
,,1521.875,0.024,0.0216,NaN,0.0025,0.0023,NaN
,,1525,0.024,0.0168,NaN,0.0025,0.0018,NaN
,,1528.125,0.0144,0.0263,NaN,0.0015,0.0027,NaN
,,1531.25,0.0431,0.0383,0,0.0045,0.004,0
,,1534.375,0,0.0431,0.0311,0,0.0045,0.0032
,,1537.5,0.0335,0.0263,0.0144,0.0035,0.0027,0.0015
,,1540.625,NaN,0.024,0.0216,NaN,0.0025,0.0022
,,1543.75,NaN,0.0144,0.0263,NaN,0.0015,0.0027
,,1546.875,NaN,0.0287,0.0599,NaN,0.003,0.0062
,,1550,NaN,0.0287,0.0072,NaN,0.0029,0.0007
,,1553.125,NaN,0.024,0.012,NaN,0.0025,0.0012
,,1556.25,NaN,0.0216,0.024,NaN,0.0022,0.0025
,,1559.375,NaN,0.024,0.0431,NaN,0.0024,0.0044
,,1562.5,NaN,0.0359,0,NaN,0.0037,0
,,1565.625,NaN,0.012,0.024,NaN,0.0012,0.0024
,,1568.75,NaN,0.0263,0.012,NaN,0.0027,0.0012
,,1571.875,NaN,0.024,0.0527,NaN,0.0024,0.0053
,,1575,0,0.0335,0.012,0,0.0034,0.0012
,,1578.125,0.0216,0.0311,0.024,0.0022,0.0031,0.0024
,,1581.25,0.0072,0.0335,0.012,0.0007,0.0034,0.0012
,,1584.375,0.0072,0.0359,0.0455,0.0007,0.0036,0.0046
,,1587.5,0.0407,0.0359,0.0192,0.0041,0.0036,0.0019
,,1590.625,0.0144,NaN,0.0072,0.0014,NaN,0.0007
,,1593.75,0.0144,NaN,0.0168,0.0014,NaN,0.0017
,,1596.875,0.024,NaN,0.0455,0.0024,NaN,0.0045
,,1600,0,NaN,0,0,NaN,0
454822000009,2022-04-28T08:05:33.000Z,0,0.0216,0.1605,10.0233,Infinity,Infinity,Infinity
,,3.125,0.2299,0.5413,0.2467,11.7087,27.5682,12.5643
,,6.25,0.0958,0.0072,0.0192,2.4395,0.1833,0.4889
,,9.375,0.2132,0.4718,0.2084,3.6194,8.0095,3.5379
,,12.5,0.182,0.3401,0.0359,2.3173,4.3303,0.4571
,,15.625,0.297,0.7305,0.3161,3.0252,7.4408,3.2198
,,18.75,0.1102,0.0287,0.0144,0.9354,0.2436,0.1222
,,21.875,0.2635,0.4431,NaN,1.9171,3.2238,NaN
,,25,0.1748,0.376,NaN,1.1128,2.3937,NaN
,,28.125,0.5125,1.2287,NaN,2.9002,6.953,NaN
,,31.25,0.1341,0.024,NaN,0.683,0.1222,NaN
,,34.375,0.3209,0.3401,NaN,1.4858,1.5747,NaN
,,37.5,0.309,0.7928,NaN,1.3114,3.3647,NaN
,,40.625,1.9017,4.4332,NaN,7.4502,17.3678,NaN
,,43.75,0.4335,0.9652,NaN,1.577,3.5112,NaN
,,46.875,0.115,0.7018,NaN,0.3905,2.3828,NaN
,,50,0.2539,0.9173,NaN,0.8082,2.9199,NaN
,,53.125,1.1448,2.7184,NaN,3.4297,8.1439,NaN
,,56.25,0.1389,0.1054,NaN,0.393,0.2982,NaN
,,59.375,0.0886,0.2395,NaN,0.2375,0.642,NaN
,,62.5,0.0575,0.2299,NaN,0.1464,0.5854,NaN
,,65.625,NaN,0.9796,NaN,NaN,2.3757,NaN
,,68.75,NaN,0.0479,NaN,NaN,0.1109,NaN
,,71.875,NaN,0.2826,NaN,NaN,0.6258,NaN
,,75,NaN,0.0814,NaN,NaN,0.1727,NaN
,,78.125,NaN,0.6491,NaN,NaN,1.3223,NaN
,,81.25,NaN,0.1916,NaN,NaN,0.3753,NaN
,,84.375,NaN,0.3377,NaN,NaN,0.637,NaN
,,87.5,NaN,0.5652,NaN,NaN,1.028,NaN
,,90.625,NaN,0.7329,NaN,NaN,1.2871,NaN
,,93.75,NaN,1.4083,0.0024,NaN,2.3908,0.0041
,,96.875,NaN,0.3185,0.0862,NaN,0.5233,0.1416
,,100,NaN,0.0431,0.194,NaN,0.0686,0.3088
,,103.125,0.103,0.3569,0.1293,0.159,0.5508,0.1996
,,106.25,0.103,0.2946,0.2467,0.1543,0.4413,0.3695
,,109.375,0.0527,0.091,0.1221,0.0767,0.1324,0.1777
,,112.5,0.0886,0.0766,0.1844,0.1253,0.1084,0.2609
,,115.625,0.1485,0.3904,0.0287,0.2044,0.5374,0.0395
,,118.75,0.0479,0.2347,0.1868,0.0642,0.3146,0.2504
,,121.875,0.115,0.2778,0.0287,0.1502,0.3628,0.0375
,,125,0.0647,0.3856,0.115,0.0824,0.491,0.1464
,,128.125,0.2227,0.0527,0.0838,0.2766,0.0655,0.1041
,,131.25,0.4359,0.4886,0.5892,0.5286,0.5925,0.7145
,,134.375,0.4024,0.8957,1.1185,0.4766,1.0609,1.3248
,,137.5,NaN,0.3784,0.2108,NaN,0.438,0.244
,,140.625,NaN,0.1293,0.3736,NaN,0.1463,0.4228
,,143.75,NaN,0.3712,0.388,NaN,0.411,0.4296
,,146.875,NaN,0.4646,0.1964,NaN,0.5034,0.2128
,,150,NaN,0.1796,0.1221,NaN,0.1906,0.1296
,,153.125,NaN,0.4742,0.1341,NaN,0.4929,0.1394
,,156.25,NaN,0.2922,0.0263,NaN,0.2976,0.0268
,,159.375,NaN,0.0766,0.2443,NaN,0.0765,0.244
,,162.5,NaN,0.4431,0.1221,NaN,0.434,0.1196
,,165.625,NaN,0.491,0.1245,NaN,0.4718,0.1196
,,168.75,NaN,0.5125,0.079,NaN,0.4834,0.0745
,,171.875,NaN,0.2706,0.115,NaN,0.2506,0.1065
,,175,0.4024,0.4694,0.3449,0.366,0.4269,0.3137
,,178.125,0.4766,0.7497,0.1078,0.4258,0.6699,0.0963
,,181.25,0.5101,0.752,0.1605,0.4479,0.6603,0.1409
,,184.375,1.4394,1.2239,0.376,1.2425,1.0565,0.3246
,,187.5,0.4311,NaN,0.2299,0.3659,NaN,0.1951
,,190.625,0.1102,NaN,0.1437,0.092,NaN,0.12
,,193.75,0.0838,NaN,0.0263,0.0688,NaN,0.0216
,,196.875,0.2515,NaN,0.0742,0.2033,NaN,0.06
,,200,0.1269,NaN,0.0623,0.101,NaN,0.0496
,,203.125,0.2946,NaN,NaN,0.2308,NaN,NaN
,,206.25,0.2898,NaN,NaN,0.2236,NaN,NaN
,,209.375,0.376,NaN,NaN,0.2858,NaN,NaN
,,212.5,0.273,NaN,NaN,0.2045,NaN,NaN
,,215.625,0.1533,NaN,NaN,0.1132,NaN,NaN
,,218.75,0.2084,NaN,NaN,0.1516,NaN,NaN
,,221.875,0.0551,NaN,NaN,0.0395,NaN,NaN
,,225,0.6036,0.4479,NaN,0.427,0.3168,NaN
,,228.125,0.297,0.5101,NaN,0.2072,0.3559,NaN
,,231.25,0.3185,0.0623,NaN,0.2192,0.0429,NaN
,,234.375,0.3018,0.0766,NaN,0.2049,0.052,NaN
,,237.5,0.1245,0.17,0,0.0834,0.1139,0
,,240.625,0.1964,0.1174,0.1389,0.1299,0.0777,0.0919
,,243.75,0.1748,0.1198,0.1724,0.1141,0.0782,0.1126
,,246.875,0.3377,0.206,0.2826,0.2177,0.1328,0.1822
,,250,0.2563,0.1509,0.1724,0.1632,0.0961,0.1098
,,253.125,0.2251,0.1485,0.3066,0.1415,0.0934,0.1928
,,256.25,0.0814,0.1605,0.1437,0.0506,0.0997,0.0893
,,259.375,0.2203,0.1293,0.1772,0.1352,0.0793,0.1087
,,262.5,0.2275,0.0766,0.3257,0.1379,0.0464,0.1975
,,265.625,0.2682,0.3185,0.297,0.1607,0.1908,0.178
,,268.75,0.4862,0.3449,0.57,0.2879,0.2043,0.3376
,,271.875,0.0623,0.1772,0.0958,0.0365,0.1037,0.0561
,,275,0.2635,0.1796,0.3569,0.1525,0.1039,0.2066
,,278.125,0.2443,0.376,0.5868,0.1398,0.2152,0.3358
,,281.25,0.2682,0.4814,0.4287,0.1518,0.2724,0.2426
,,284.375,0.2251,0.1964,0.2203,0.126,0.1099,0.1233
,,287.5,0.1245,0.1916,0.0742,0.0689,0.1061,0.0411
,,290.625,0.1317,0.1557,0.3042,0.0721,0.0853,0.1666
,,293.75,0.1317,0.091,0.1078,0.0714,0.0493,0.0584
,,296.875,0.2635,0.2587,0.2467,0.1413,0.1387,0.1323
,,300,0.3569,0.1461,0.1317,0.1893,0.0775,0.0699
,,303.125,0.3305,0.2635,0.1988,0.1735,0.1383,0.1044
,,306.25,0.1221,0.1341,0.0168,0.0635,0.0697,0.0087
,,309.375,0.2084,0.3377,0.0527,0.1072,0.1737,0.0271
,,312.5,0.1724,0.0814,0.1245,0.0878,0.0415,0.0634
,,315.625,0.3904,0.2419,0.2659,0.1969,0.122,0.1341
,,318.75,0.4263,0.3353,0.4239,0.2129,0.1674,0.2117
,,321.875,0.1748,0.1198,0.1341,0.0864,0.0592,0.0663
,,325,0.1078,0.0766,0.1126,0.0528,0.0375,0.0551
,,328.125,0.0862,0.0958,0.0479,0.0418,0.0465,0.0232
,,331.25,0.0623,0.1365,0.115,0.0299,0.0656,0.0553
,,334.375,0.2443,0.1317,0.1677,0.1163,0.0627,0.0798
,,337.5,0.1365,0.091,0.1389,0.0644,0.0429,0.0655
,,340.625,0.1581,0.115,0.1533,0.0739,0.0537,0.0716
,,343.75,0.3305,0.2012,0.2132,0.153,0.0932,0.0987
,,346.875,0.5365,0.1605,0.4119,0.2462,0.0736,0.189
,,350,0.0958,0.0479,0.0814,0.0436,0.0218,0.037
,,353.125,0.2347,0.1581,0.3832,0.1058,0.0713,0.1727
,,356.25,0.0551,0.1677,0.0814,0.0246,0.0749,0.0364
,,359.375,0.6658,0.5748,0.5844,0.2949,0.2546,0.2588
,,362.5,0.0958,0.4191,0.4311,0.0421,0.184,0.1893
,,365.625,0.1868,0.2156,0.0814,0.0813,0.0938,0.0354
,,368.75,0.2179,0.1245,0.103,0.094,0.0537,0.0445
,,371.875,0.3233,0.4048,0.376,0.1384,0.1732,0.1609
,,375,0.2227,0.0838,0.1413,0.0945,0.0356,0.06
,,378.125,0.2491,0.2012,0.0862,0.1048,0.0847,0.0363
,,381.25,0.1054,0.0527,NaN,0.044,0.022,NaN
,,384.375,0.1269,0.2299,NaN,0.0525,0.0952,NaN
,,387.5,0.0814,0.1581,NaN,0.0334,0.0649,NaN
,,390.625,0.1509,0.0599,NaN,0.0615,0.0244,NaN
,,393.75,0.1629,0.0527,NaN,0.0658,0.0213,NaN
,,396.875,0.2467,0.17,NaN,0.0989,0.0682,NaN
,,400,0.3066,0.1844,NaN,0.122,0.0734,NaN
,,403.125,0.2203,0.1724,NaN,0.087,0.0681,NaN
,,406.25,0.1724,0.0886,NaN,0.0675,0.0347,NaN
,,409.375,0.1988,0.2635,NaN,0.0773,0.1024,NaN
,,412.5,0.6562,0.3401,NaN,0.2532,0.1312,NaN
,,415.625,0.4646,0.2156,NaN,0.1779,0.0826,NaN
,,418.75,0.0335,0.0575,0.0431,0.0127,0.0219,0.0164
,,421.875,0.0072,0.1988,0.0695,0.0027,0.075,0.0262
,,425,NaN,0.0647,0.0527,NaN,0.0242,0.0197
,,428.125,NaN,0.1437,0,NaN,0.0534,0
,,431.25,NaN,0.0623,0.024,NaN,0.023,0.0089
,,434.375,NaN,0.1006,0.0263,NaN,0.0369,0.0096
,,437.5,NaN,0.0766,0.0623,NaN,0.0279,0.0227
,,440.625,NaN,0.0862,0.0766,NaN,0.0311,0.0277
,,443.75,NaN,0.0719,0.0838,NaN,0.0258,0.0301
,,446.875,NaN,0.0695,0.103,NaN,0.0248,0.0367
,,450,NaN,0.1198,0.1078,NaN,0.0424,0.0381
,,453.125,NaN,0.3856,0.2587,NaN,0.1354,0.0909
,,456.25,NaN,0.0647,0.17,NaN,0.0226,0.0593
,,459.375,NaN,0.2467,0.0695,NaN,0.0855,0.0241
,,462.5,0.2299,0.0671,0.0671,0.0791,0.0231,0.0231
,,465.625,0.2587,0.1006,0.1054,0.0884,0.0344,0.036
,,468.75,0.0695,0.1006,0.0671,0.0236,0.0342,0.0228
,,471.875,0.0479,0.0671,0.0383,0.0162,0.0226,0.0129
,,475,0.2108,0.079,0.0359,0.0706,0.0265,0.012
,,478.125,0.0527,0.0719,0.1461,0.0175,0.0239,0.0486
,,481.25,0.2754,0.0407,0.2299,0.0911,0.0135,0.076
,,484.375,0.0599,0.1485,0.1293,0.0197,0.0488,0.0425
,,487.5,0.194,0.0479,0.0168,0.0633,0.0156,0.0055
,,490.625,0.2515,0.182,0.0263,0.0816,0.059,0.0085
,,493.75,0.479,0.2227,0.1581,0.1544,0.0718,0.051
,,496.875,0.1892,0.0671,0.079,0.0606,0.0215,0.0253
,,500,0.1102,0.1868,0.0359,0.0351,0.0595,0.0114
,,503.125,0.1317,0.0934,0.0695,0.0417,0.0295,0.022
,,506.25,0.5413,0.1293,0.2227,0.1702,0.0406,0.07
,,509.375,0.0958,0.1796,0.0647,0.0299,0.0561,0.0202
,,512.5,0.115,0.1605,0.0311,0.0357,0.0498,0.0097
,,515.625,0.3856,0.0958,0.1389,0.119,0.0296,0.0429
,,518.75,0.388,0.1389,0.194,0.119,0.0426,0.0595
,,521.875,0.2395,0.2132,0.115,0.073,0.065,0.0351
,,525,0.2563,0.0766,NaN,0.0777,0.0232,NaN
,,528.125,0.1988,0.1605,NaN,0.0599,0.0484,NaN
,,531.25,0.2754,0.2156,NaN,0.0825,0.0646,NaN
,,534.375,0.1485,0.194,NaN,0.0442,0.0578,NaN
,,537.5,0.3928,0.3018,NaN,0.1163,0.0894,NaN
,,540.625,0.1868,0.1389,NaN,0.055,0.0409,NaN
,,543.75,0.3209,0.4215,NaN,0.0939,0.1234,NaN
,,546.875,0.4335,0.3066,NaN,0.1262,0.0892,NaN
,,550,0.1341,0.115,NaN,0.0388,0.0333,NaN
,,553.125,0.1509,0.1437,NaN,0.0434,0.0413,NaN
,,556.25,0.1581,0.1365,NaN,0.0452,0.0391,NaN
,,559.375,0.0263,0.0383,NaN,0.0075,0.0109,NaN
,,562.5,0.0742,0.024,0.0623,0.021,0.0068,0.0176
,,565.625,0.2132,0.1198,0.0695,0.06,0.0337,0.0196
,,568.75,0.1078,0.0479,0.0144,0.0302,0.0134,0.004
,,571.875,0.1293,0.0695,0.0431,0.036,0.0193,0.012
,,575,0.0479,0.0335,0.0192,0.0133,0.0093,0.0053
,,578.125,0.0862,0.1221,0.0527,0.0237,0.0336,0.0145
,,581.25,0.2922,0.1293,0.091,0.08,0.0354,0.0249
,,584.375,0.0623,NaN,0.0383,0.017,NaN,0.0104
,,587.5,0.2419,NaN,0.2156,0.0655,NaN,0.0584
,,590.625,0.2012,NaN,0.0407,0.0542,NaN,0.011
,,593.75,0.0766,NaN,0.0982,0.0205,NaN,0.0263
,,596.875,0.1916,NaN,0.1581,0.0511,NaN,0.0422
,,600,0.2227,NaN,0.1102,0.0591,NaN,0.0292
,,603.125,0.115,NaN,0.091,0.0303,NaN,0.024
,,606.25,0.103,NaN,0.0383,0.027,NaN,0.0101
,,609.375,0.0359,NaN,0.0647,0.0094,NaN,0.0169
,,612.5,0.1102,NaN,0.0479,0.0286,NaN,0.0124
,,615.625,0.0742,NaN,0.0192,0.0192,NaN,0.005
,,618.75,0.1772,0,0.0575,0.0456,0,0.0148
,,621.875,0.2706,0.1389,0.1054,0.0693,0.0355,0.027
,,625,0.1964,0.0742,0.0263,0.05,0.0189,0.0067
,,628.125,0.115,0.1485,0.115,0.0291,0.0376,0.0291
,,631.25,0.0479,0.0503,0.0695,0.0121,0.0127,0.0175
,,634.375,0.0695,0.1389,0.0671,0.0174,0.0348,0.0168
,,637.5,0.0814,0.0335,0.0671,0.0203,0.0084,0.0168
,,640.625,0.2036,0.0838,0.1054,0.0506,0.0208,0.0262
,,643.75,0.0503,0.1054,0.0383,0.0124,0.0261,0.0095
,,646.875,0.1485,0.0383,0.0695,0.0365,0.0094,0.0171
,,650,0.103,0.194,0.0599,0.0252,0.0475,0.0147
,,653.125,0.2156,0.1102,0.0958,0.0525,0.0269,0.0233
,,656.25,0.194,0.1054,0.0934,0.047,0.0256,0.0227
,,659.375,0.1557,0.0503,0.0168,0.0376,0.0121,0.0041
,,662.5,0.0431,0.0599,0.0742,0.0104,0.0144,0.0178
,,665.625,0.1198,0.0719,0.0599,0.0286,0.0172,0.0143
,,668.75,0.0814,0.0862,0.0575,0.0194,0.0205,0.0137
,,671.875,0.1269,0.0647,0.0599,0.0301,0.0153,0.0142
,,675,0.091,0.0742,0.091,0.0215,0.0175,0.0215
,,678.125,NaN,0.1006,0.2012,NaN,0.0236,0.0472
,,681.25,NaN,0.1317,0.1772,NaN,0.0308,0.0414
,,684.375,NaN,0.0551,0.1413,NaN,0.0128,0.0329
,,687.5,NaN,0.0335,0.1317,NaN,0.0078,0.0305
,,690.625,NaN,NaN,0.0431,NaN,NaN,0.0099
,,693.75,NaN,NaN,0.0551,NaN,NaN,0.0126
,,696.875,NaN,NaN,0.1221,NaN,NaN,0.0279
,,700,NaN,NaN,0.091,NaN,NaN,0.0207
,,703.125,NaN,NaN,0.0719,NaN,NaN,0.0163
,,706.25,NaN,NaN,NaN,NaN,NaN,NaN
,,709.375,NaN,NaN,NaN,NaN,NaN,NaN
,,712.5,0,NaN,NaN,0,NaN,NaN
,,715.625,0.103,NaN,NaN,0.0229,NaN,NaN
,,718.75,0.206,NaN,NaN,0.0456,NaN,NaN
,,721.875,0.2347,NaN,NaN,0.0517,NaN,NaN
,,725,0.1748,NaN,NaN,0.0384,NaN,NaN
,,728.125,0.3233,0.0766,NaN,0.0707,0.0167,NaN
,,731.25,0.285,0.0982,NaN,0.062,0.0214,NaN
,,734.375,0.364,0.1174,NaN,0.0789,0.0254,NaN
,,737.5,0.1988,0.0862,NaN,0.0429,0.0186,NaN
,,740.625,0.2994,0.0838,NaN,0.0643,0.018,NaN
,,743.75,0.0575,0.0455,NaN,0.0123,0.0097,NaN
,,746.875,0.2371,0.0647,NaN,0.0505,0.0138,NaN
,,750,0.1413,0.115,NaN,0.03,0.0244,NaN
,,753.125,0.1461,0.0838,NaN,0.0309,0.0177,NaN
,,756.25,0.1677,0.0144,NaN,0.0353,0.003,NaN
,,759.375,0.0958,0.0431,NaN,0.0201,0.009,NaN
,,762.5,0.1557,0.0192,NaN,0.0325,0.004,NaN
,,765.625,0.2323,0.1581,NaN,0.0483,0.0329,NaN
,,768.75,0.103,0.0623,NaN,0.0213,0.0129,NaN
,,771.875,0.2179,0.1677,NaN,0.0449,0.0346,NaN
,,775,0.1174,0.115,NaN,0.0241,0.0236,NaN
,,778.125,0.1389,0.1509,0.1341,0.0284,0.0309,0.0274
,,781.25,0.1629,0.0575,0.115,0.0332,0.0117,0.0234
,,784.375,0.0862,0.024,0.0359,0.0175,0.0049,0.0073
,,787.5,0.1221,0.012,0.0479,0.0247,0.0024,0.0097
,,790.625,0.0647,0.115,0.0623,0.013,0.0231,0.0125
,,793.75,0.115,0.103,0.0647,0.0231,0.0207,0.013
,,796.875,0,0.0671,0.091,0,0.0134,0.0182
,,800,0.1653,0.0335,0.0958,0.0329,0.0067,0.0191
,,803.125,0.0958,0.0479,0.0263,0.019,0.0095,0.0052
,,806.25,0.0814,0.0958,0.1221,0.0161,0.0189,0.0241
,,809.375,0.0407,0.1006,0.0263,0.008,0.0198,0.0052
,,812.5,0.0527,0.0862,0.0814,0.0103,0.0169,0.0159
,,815.625,0.1437,0.0431,0.0719,0.028,0.0084,0.014
,,818.75,0.1293,0.0814,0.0455,0.0251,0.0158,0.0088
,,821.875,0.0216,0.024,0.0216,0.0042,0.0046,0.0042
,,825,0.1126,0.0287,0.1126,0.0217,0.0055,0.0217
,,828.125,0.1006,0.091,0.0335,0.0193,0.0175,0.0064
,,831.25,0.0766,0.0599,0.0671,0.0147,0.0115,0.0128
,,834.375,0.0814,NaN,0.0647,0.0155,NaN,0.0123
,,837.5,0.1221,NaN,0.0168,0.0232,NaN,0.0032
,,840.625,0.0407,NaN,0.0048,0.0077,NaN,0.0009
,,843.75,0.0623,NaN,0.0862,0.0118,NaN,0.0163
,,846.875,0.1461,NaN,0.0742,0.0275,NaN,0.0139
,,850,0.0479,NaN,0.0503,0.009,NaN,0.0094
,,853.125,0.0263,NaN,0.0814,0.0049,NaN,0.0152
,,856.25,0.012,NaN,0.1054,0.0022,NaN,0.0196
,,859.375,0.0192,NaN,0.0503,0.0036,NaN,0.0093
,,862.5,0.0862,NaN,0.0431,0.0159,NaN,0.008
,,865.625,0.1389,NaN,0.1557,0.0255,NaN,0.0286
,,868.75,0.0982,NaN,0.0144,0.018,NaN,0.0026
,,871.875,0.1198,0.0263,0.0383,0.0219,0.0048,0.007
,,875,0.012,0.079,0.0431,0.0022,0.0144,0.0078
,,878.125,0.0431,0.0168,0.0575,0.0078,0.003,0.0104
,,881.25,0.0671,0.1006,0.0359,0.0121,0.0182,0.0065
,,884.375,0.0814,0.0599,0.0862,0.0146,0.0108,0.0155
,,887.5,0.0048,0.012,0.1006,0.0009,0.0022,0.018
,,890.625,0.1485,0.1198,0.1293,0.0265,0.0214,0.0231
,,893.75,0.0599,0.0623,0.0263,0.0107,0.0111,0.0047
,,896.875,0.182,0.0311,0.1868,0.0323,0.0055,0.0331
,,900,0.0862,0.1677,0.0048,0.0152,0.0297,0.0008
,,903.125,0.0479,0.1437,0.0335,0.0084,0.0253,0.0059
,,906.25,0.1198,0.2563,0.1245,0.021,0.045,0.0219
,,909.375,0.0671,0.1533,0.103,0.0117,0.0268,0.018
,,912.5,0.0431,0.0766,0.0479,0.0075,0.0134,0.0084
,,915.625,0.0431,0,0.0599,0.0075,0,0.0104
,,918.75,0.091,0.1054,0.0431,0.0158,0.0183,0.0075
