mac, time, freq, fftAccX, fftAccY, fftAccZ, fftVelocX, fftVelocY, fftVelocZ,
454822000006,2022-04-25T07:43:17.000Z,0,0.6131,0.7688,10.2844,Infinity,Infinity,Infinity
,,248.4375,1.3197,1.1568,0.2012,0.8454,0.7411,0.1289
,,250,0.8215,0.5916,0.0719,0.523,0.3766,0.0458
,,251.5625,0.2587,0.0623,0.0479,0.1637,0.0394,0.0303
,,253.125,0.0431,0.1724,0.0551,0.0271,0.1084,0.0346
,,254.6875,0.2802,0.1485,0.0072,0.1751,0.0928,0.0045
,,256.25,0.3617,0.376,0.1317,0.2246,0.2335,0.0818
,,257.8125,1.1592,1.1712,0.1796,0.7156,0.723,0.1109
,,259.375,0.2994,0.1964,0.0359,0.1837,0.1205,0.022
,,260.9375,0.1054,0.1221,0.0407,0.0643,0.0745,0.0248
,,262.5,0.1293,0.2108,0.0168,0.0784,0.1278,0.0102
,,264.0625,0.4646,0.376,0.0527,0.28,0.2266,0.0318
,,265.625,1.0035,0.5772,0.1772,0.6013,0.3458,0.1062
,,267.1875,0.3066,0.1174,0.0335,0.1826,0.0699,0.02
,,268.75,0.5125,0.2443,0.079,0.3035,0.1447,0.0468
,,270.3125,0.4263,0.3617,0.0623,0.251,0.213,0.0367
,,271.875,0.6802,0.2539,0.1341,0.3982,0.1486,0.0785
,,273.4375,0.7329,0.3593,0.1054,0.4266,0.2091,0.0613
,,275,0.4335,0.2443,0.0575,0.2509,0.1414,0.0333
,,276.5625,0.4215,0.0982,0.0814,0.2426,0.0565,0.0468
,,278.125,0.2084,0.2347,0.0719,0.1193,0.1343,0.0411
,,279.6875,0.3161,0.079,0.0766,0.1799,0.045,0.0436
,,281.25,0.1174,0.1916,0.0359,0.0664,0.1084,0.0203
,,282.8125,0.4024,0.1006,0.0623,0.2265,0.0566,0.0351
,,284.375,0.2419,0.0503,0.0742,0.1354,0.0282,0.0415
,,285.9375,0.1413,0.1054,0.0335,0.0786,0.0587,0.0186
,,287.5,0.1413,0.0766,0.0072,0.0782,0.0424,0.004
,,289.0625,0.0814,0.1557,0.0623,0.0448,0.0857,0.0343
,,290.625,0.2275,0.1868,0.079,0.1246,0.1023,0.0433
,,292.1875,0.2227,0.0982,0.0431,0.1213,0.0535,0.0235
,,293.75,0.4599,0.2467,0.0192,0.2492,0.1337,0.0104
,,295.3125,0.1868,0.1485,0.0742,0.1007,0.08,0.04
,,296.875,0.0551,0.0742,0.0982,0.0295,0.0398,0.0526
,,298.4375,0.2275,0.3161,0.0599,0.1213,0.1686,0.0319
,,300,0.2539,0.0958,0.079,0.1347,0.0508,0.0419
,,301.5625,0.9796,0.4335,0.0072,0.517,0.2288,0.0038
,,303.125,0.2108,0.1006,0.0551,0.1107,0.0528,0.0289
,,304.6875,0.1868,0.115,0.0431,0.0976,0.0601,0.0225
,,306.25,0.1677,0.0527,0.0479,0.0872,0.0274,0.0249
,,307.8125,0.0527,0.1174,0.024,0.0272,0.0607,0.0124
,,309.375,0.7832,0.115,0.0838,0.4029,0.0592,0.0431
,,310.9375,0.2778,0.0958,0.0431,0.1422,0.049,0.0221
,,312.5,0.0814,0.0263,0.0383,0.0415,0.0134,0.0195
,,314.0625,0.2084,0.0695,0.024,0.1056,0.0352,0.0122
,,315.625,0.1341,0.1964,0.0527,0.0676,0.099,0.0266
,,317.1875,0.6538,0.1198,0.0814,0.3281,0.0601,0.0408
,,318.75,0.7065,0.0766,0.0647,0.3528,0.0382,0.0323
,,320.3125,0.2682,0.0671,0.0216,0.1333,0.0333,0.0107
,,321.875,0.115,0.1796,0.0719,0.0569,0.0888,0.0356
,,323.4375,0.115,0.0551,0.0335,0.0566,0.0271,0.0165
,,325,0.1461,0.0216,0.0551,0.0715,0.0106,0.027
,,326.5625,0.7497,0.2275,0.1413,0.3654,0.1109,0.0689
,,328.125,0.2084,0.1006,0.0407,0.1011,0.0488,0.0197
,,329.6875,0.1581,0.1389,0.0263,0.0763,0.0671,0.0127
,,331.25,0.1629,0.0934,0.0311,0.0783,0.0449,0.0149
,,332.8125,0.1964,0.0671,0.0383,0.0939,0.0321,0.0183
,,334.375,0.5844,0.2874,0.1078,0.2782,0.1368,0.0513
,,335.9375,0.2659,0.1557,0.0479,0.126,0.0738,0.0227
,,337.5,0.1629,0.012,0.0431,0.0768,0.0057,0.0203
,,339.0625,0.1269,0.1174,0.079,0.0596,0.0551,0.0371
,,340.625,0.273,0.1653,0.0072,0.1276,0.0772,0.0034
,,342.1875,0.2874,0.0527,0.0407,0.1337,0.0245,0.0189
,,343.75,0.5844,0.1221,0.0479,0.2706,0.0565,0.0222
,,345.3125,0.1892,0.0575,0.0886,0.0872,0.0265,0.0408
,,346.875,0.0263,0.0766,0.0575,0.0121,0.0351,0.0264
