mac, time, freq, fftAccX, fftAccY, fftAccZ, fftVelocX, fftVelocY, fftVelocZ,
454822000006,2022-04-21T03:43:26.000Z,0,0.6036,0.7401,10.1454,Infinity,Infinity,Infinity
,,254.6875,0.8383,0.3593,0.0335,0.5239,0.2245,0.0209
,,256.25,0.4191,0.1389,0.0551,0.2603,0.0863,0.0342
,,257.8125,0.3976,0.3784,0.0551,0.2454,0.2336,0.034
,,259.375,1.3077,0.479,0.0575,0.8024,0.2939,0.0353
,,260.9375,0.5628,0.4263,0.0144,0.3433,0.26,0.0088
,,262.5,0.4527,0.2419,0.0359,0.2745,0.1467,0.0218
,,264.0625,0.2802,0.2371,0.0144,0.1689,0.1429,0.0087
,,265.625,0.6538,0.1533,0.0551,0.3917,0.0919,0.033
,,267.1875,1.7029,0.9221,0.0647,1.0144,0.5493,0.0385
,,268.75,0.4479,0.2826,0.1102,0.2652,0.1674,0.0653
,,270.3125,0.3473,0.2132,0.0431,0.2045,0.1255,0.0254
,,271.875,0.6658,0.1078,0.0862,0.3898,0.0631,0.0505
,,273.4375,0.7976,0.4383,0.0814,0.4642,0.2551,0.0474
,,275,0.9916,0.4,0.1581,0.5739,0.2315,0.0915
,,276.5625,0.5317,0.1006,0.0599,0.306,0.0579,0.0345
,,278.125,0.7544,0.2874,0.0072,0.4317,0.1645,0.0041
,,279.6875,1.0035,0.3377,0.115,0.571,0.1922,0.0654
,,281.25,0.7928,0.1126,0.0838,0.4486,0.0637,0.0474
,,282.8125,0.8287,0.2251,0.1102,0.4664,0.1267,0.062
,,284.375,0.4742,0.2443,0.0479,0.2654,0.1367,0.0268
,,285.9375,0.6874,0.5988,0.1317,0.3826,0.3333,0.0733
,,287.5,0.2994,0.3066,0.1245,0.1657,0.1697,0.0689
,,289.0625,0.5173,0.2754,0.0479,0.2848,0.1516,0.0264
,,290.625,0.3018,0.364,0.0263,0.1653,0.1993,0.0144
,,292.1875,0.0168,0.1389,0.0479,0.0092,0.0757,0.0261
,,293.75,0.0599,0.5461,0.1557,0.0325,0.2959,0.0844
,,295.3125,0.3976,0.4479,0.091,0.2143,0.2414,0.049
,,296.875,0.1413,0.0814,0.0407,0.0758,0.0436,0.0218
,,298.4375,0.1533,0.1341,0.0719,0.0818,0.0715,0.0383
,,300,0.5772,0.3952,0.0407,0.3062,0.2097,0.0216
,,301.5625,1.3867,1.4754,0.1293,0.7319,0.7787,0.0682
,,303.125,0.1677,0.1102,0.0599,0.0881,0.0579,0.0315
,,304.6875,0.182,0.103,0.0359,0.0951,0.0538,0.0188
,,306.25,0.2754,0.1317,0.0192,0.1431,0.0684,0.01
,,307.8125,0.2994,0.2371,0.0527,0.1548,0.1226,0.0272
,,309.375,1.0682,0.4455,0.1533,0.5495,0.2292,0.0789
,,310.9375,0.1174,0.115,0.1221,0.0601,0.0589,0.0625
,,312.5,0.1245,0.0551,0.0335,0.0634,0.0281,0.0171
,,314.0625,0.6227,0.3449,0.0671,0.3156,0.1748,0.034
,,315.625,0.5365,0.3688,0.0144,0.2705,0.186,0.0073
,,317.1875,0.9628,0.7113,0.0287,0.4831,0.3569,0.0144
,,318.75,1.4227,0.9916,0.1221,0.7104,0.4951,0.061
,,320.3125,0.5964,0.3664,0.0479,0.2963,0.1821,0.0238
,,321.875,0.2299,0.2156,0.0359,0.1137,0.1066,0.0178
,,323.4375,0.182,0.2778,0.0359,0.0896,0.1367,0.0177
,,325,0.1533,0.2203,0.0192,0.0751,0.1079,0.0094
,,326.5625,1.0658,1.1568,0.2539,0.5194,0.5638,0.1237
,,328.125,0.0216,0.1964,0.1221,0.0105,0.0953,0.0592
